"indicator","subtopic","short.description","population","group","percent.06","percent.08","percent.10","percent.12","percent.14","percent.16","percent.18","p.value.18.06","p.value.18.08","p.value.18.10","p.value.18.12","p.value.18.14","p.value.18.16","p.value.16.06","p.value.16.08","p.value.16.10","p.value.16.12","p.value.16.14"
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Total",NA,NA,NA,25.3,NA,39.6,42.8,NA,NA,NA,0,NA,0.1,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Men",NA,NA,NA,26.7,NA,42.7,44.5,NA,NA,NA,0,NA,0.6,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Women",NA,NA,NA,23.9,NA,36.6,41.2,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","15-24",NA,NA,NA,29.4,NA,45.9,63.1,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","25-44",NA,NA,NA,34.2,NA,44,45.5,NA,NA,NA,0,NA,0.7,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","45-64",NA,NA,NA,20.6,NA,37.4,39.1,NA,NA,NA,0,NA,0.6,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","65+",NA,NA,NA,13.1,NA,29.3,26.4,NA,NA,NA,0,NA,0.4,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Maori",NA,NA,NA,24.2,NA,42.4,50.3,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Pacific",NA,NA,NA,25.7,NA,30.2,40.3,NA,NA,NA,0,NA,0.1,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Asian",NA,NA,NA,27,NA,27.8,30.7,NA,NA,NA,0.5,NA,0.6,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","European/Other",NA,NA,NA,25,NA,43.1,45.8,NA,NA,NA,0,NA,0.2,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Least (1-3)",NA,NA,NA,24.8,NA,41.7,44.4,NA,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Mid (4-7)",NA,NA,NA,28,NA,38.1,43.9,NA,NA,NA,0,NA,0.1,NA,NA,NA,NA,NA
"ind_64","Vaping / e-cigarettes","Agree that vaping helps people quit smoking","adults","Most (8-10)",NA,NA,NA,21.8,NA,39.7,39.4,NA,NA,NA,0,NA,0.9,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Total",NA,NA,NA,NA,7.9,7,8.5,NA,NA,NA,NA,0.7,0.2,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Men",NA,NA,NA,NA,9.7,9.1,12,NA,NA,NA,NA,0.3,0.1,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Women",NA,NA,NA,NA,6.3,5.1,5.1,NA,NA,NA,NA,0.4,1,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","15-24",NA,NA,NA,NA,19.2,12.7,20.5,NA,NA,NA,NA,0.8,0.1,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","25-44",NA,NA,NA,NA,9,9.5,9,NA,NA,NA,NA,1,0.8,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","45-64",NA,NA,NA,NA,5.1,5,4.6,NA,NA,NA,NA,0.7,0.8,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","65+",NA,NA,NA,NA,0.2,0.4,3.1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Maori",NA,NA,NA,NA,17.5,16.4,16.2,NA,NA,NA,NA,0.7,1,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Pacific",NA,NA,NA,NA,9.5,10.5,7.8,NA,NA,NA,NA,0.6,0.3,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Asian",NA,NA,NA,NA,5.4,2.8,1.9,NA,NA,NA,NA,0.4,0.7,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","European/Other",NA,NA,NA,NA,7.2,7.5,9.6,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Least (1-3)",NA,NA,NA,NA,5.9,3.7,6,NA,NA,NA,NA,1,0.2,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Mid (4-7)",NA,NA,NA,NA,8.2,6.7,9.7,NA,NA,NA,NA,0.5,0.2,NA,NA,NA,NA,NA
"ind_65","Current smoking (and cannabis use)","Smoked cannabis (last 30 days)","adults","Most (8-10)",NA,NA,NA,NA,10.2,11.5,9.8,NA,NA,NA,NA,0.9,0.5,NA,NA,NA,NA,NA
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Total",NA,NA,65.9,58.8,60.8,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Men",NA,NA,60.2,55,56.2,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.3
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Women",NA,NA,71.3,62.4,65.2,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","25-44",NA,NA,59.7,58.2,58.2,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.4
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","45-64",NA,NA,74,63.8,65.7,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","65+",NA,NA,80.9,69.5,72.2,65.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.1
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","18-24",NA,NA,49.2,37.3,43.5,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.8
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Maori",NA,NA,59.1,50.4,59.4,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Pacific",NA,NA,66.7,61.7,69.5,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.3,0.7
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Asian",NA,NA,72.9,77.7,63.8,72.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.3,0.2
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","European/Other",NA,NA,64.9,58.1,59.6,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Least (1-3)",NA,NA,64.3,57,59.1,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.2
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Mid (4-7)",NA,NA,68.9,61.4,59.2,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Most (8-10)",NA,NA,64.1,56.9,65.5,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.7,0.1
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Non-drinker (last year)",NA,NA,NA,74.1,73,76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.4
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Last year drinker (non-heavy last 4 weeks)",NA,NA,NA,61.8,63.9,57.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults","Heavy drinker (last 4 weeks)",NA,NA,NA,40.1,43.4,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Total",NA,NA,82,78.9,77.9,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.9,0.7
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Men",NA,NA,76.9,74.6,73.2,77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.2,0.1
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Women",NA,NA,86.8,82.9,82.3,79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.2
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","25-44",NA,NA,87.3,80.5,77,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","45-64",NA,NA,80.6,81.6,82.4,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.1
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","65+",NA,NA,85.4,82.3,83,74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","18-24",NA,NA,82.6,66.4,71,75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.5
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Maori",NA,NA,80.4,77.1,71.7,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,0.6
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Pacific",NA,NA,81,86,78.7,84.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.7,0.2
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Asian",NA,NA,90.2,87.7,79.3,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.9,0.1
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","European/Other",NA,NA,81,78.5,78,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.4
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Least (1-3)",NA,NA,81.2,77.8,78.1,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.8,0.9
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Mid (4-7)",NA,NA,80.9,80.2,75.6,77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.5
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Most (8-10)",NA,NA,84.3,78,81.6,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.7
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Non-drinker (last year)",NA,NA,NA,84.8,84.2,85.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.6
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Last year drinker (non-heavy last 4 weeks)",NA,NA,NA,81.5,80.4,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.7
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion seen or heard by under 18s","adults","Heavy drinker (last 4 weeks)",NA,NA,NA,69.3,67.3,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Total",NA,NA,58.4,73.9,63.3,67.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Men",NA,NA,51.6,67.2,57.2,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Women",NA,NA,64.8,80.1,69,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.6
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","25-44",NA,NA,65.8,77.1,65.7,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,0.2
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","45-64",NA,NA,54.3,77.4,67.7,68.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.8
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","65+",NA,NA,60.3,74.9,65.9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,0.8
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","18-24",NA,NA,58.2,59.2,50.8,61.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.7,0.1
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Maori",NA,NA,52.6,70.9,64,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.7
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Pacific",NA,NA,65.2,84.6,69.4,72.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.5
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Asian",NA,NA,70.5,88.9,66.4,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","European/Other",NA,NA,55.9,72.9,61.9,63.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.6
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Least (1-3)",NA,NA,54.1,71.2,58.6,66.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.1
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Mid (4-7)",NA,NA,59.8,76.4,60.8,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Most (8-10)",NA,NA,61.7,72.8,73.4,71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.7,0.5
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Non-drinker (last year)",NA,NA,NA,84.1,74.8,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Last year drinker (non-heavy last 4 weeks)",NA,NA,NA,75.8,65.7,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3
"ind_68","Alcohol attitudes","Ban alcohol-related sponsorship of events that people under 18 may attend","adults","Heavy drinker (last 4 weeks)",NA,NA,NA,61.4,47.7,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Total",NA,NA,NA,39.4,34.8,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Men",NA,NA,NA,34.2,32.2,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Women",NA,NA,NA,44.3,37.2,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","25-44",NA,NA,NA,38.5,32.9,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","45-64",NA,NA,NA,44.5,39.6,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","65+",NA,NA,NA,48.9,43.9,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","18-24",NA,NA,NA,20.3,20.6,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Maori",NA,NA,NA,41.3,41.6,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Pacific",NA,NA,NA,49.3,50.6,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Asian",NA,NA,NA,46.7,35.1,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","European/Other",NA,NA,NA,37.5,32.4,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Least (1-3)",NA,NA,NA,33.5,28.5,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.7
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Mid (4-7)",NA,NA,NA,40.2,32.2,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Most (8-10)",NA,NA,NA,43.5,47.3,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Non-drinker (last year)",NA,NA,NA,53.7,43.9,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Last year drinker (non-heavy last 4 weeks)",NA,NA,NA,40,34.7,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"ind_69","Alcohol attitudes","Too many local places to buy alcohol","adults","Heavy drinker (last 4 weeks)",NA,NA,NA,25.2,26,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.5
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Total",2,1.2,1.1,1.2,1,0.8,1.3,0.2,0.8,0.6,0.8,0.5,0.1,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Men",1.7,2,1.5,1.6,1,0.9,1.4,0.7,0.5,0.9,0.8,0.6,0.3,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Women",2.2,0.4,0.7,0.8,1,0.6,1.2,0.1,0.1,0.4,0.5,0.7,0.2,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","15-24",0.5,1.6,0.1,0.3,0,0.6,1.2,0.5,0.8,0.3,0.4,0.4,0.6,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","25-44",1.5,1.4,1.2,0.6,0.4,0.6,0.5,0.1,0.3,0.2,0.7,0.8,0.9,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","45-64",3.1,1.1,1.1,1.7,2.2,0.8,1.7,0.2,0.4,0.5,0.9,0.7,0.2,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","65+",2.8,0.3,1.9,2.2,0.9,1.1,2,0.6,0,0.9,0.9,0.2,0.3,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Maori",4.3,2.2,2.9,2.5,0.9,1.7,2.8,0.4,0.7,1,0.8,0.1,0.4,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Pacific",3.3,0.4,2.5,1.9,1,1.5,0.9,0.1,0.3,0.2,0.4,0.8,0.4,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Asian",0.9,1.3,1.4,0,0,0.1,0.2,0.3,0.6,0.4,0.6,0.9,0.8,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","European/Other",1.8,1.2,0.9,1,1.1,0.8,1.3,0.4,0.8,0.4,0.5,0.7,0.2,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Least (1-3)",1.1,1.2,0.4,0.9,0.6,0.4,0.7,0.6,0.7,0.6,0.8,0.9,0.6,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Mid (4-7)",3.1,0.8,1.6,0.7,0.7,1,1.2,0,0.6,0.6,0.4,0.4,0.8,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Most (8-10)",1.3,1.8,1.2,2.1,1.9,0.7,2.1,0.3,0.7,0.2,1,0.9,0,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Non-problem gambler",NA,NA,0.3,1.2,0.9,0.3,1.1,NA,NA,0.1,1,0.8,0,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Low-risk gambler",NA,NA,3.5,5.4,6.7,5.9,8.4,NA,NA,0.3,0.6,0.7,0.6,NA,NA,NA,NA,NA
"ind_7","Gambling participation frequency","Gaming machines in pub/club - at least weekly","adults","Moderate-risk or problem gambler",NA,NA,21,16,9.2,24.8,15.2,NA,NA,0.6,0.9,0.5,0.4,NA,NA,NA,NA,NA
"ind_70","Alcohol cutting back","Thought about cutting back on drinking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ind_71","Alcohol cutting back","Made serious effort to cut back on drinking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Total",NA,NA,NA,73.2,74.4,76.1,77.1,NA,NA,NA,0,0.1,0.5,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Men",NA,NA,NA,79.2,78.6,81,81.7,NA,NA,NA,0.3,0.2,0.8,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Women",NA,NA,NA,67.6,70.5,71.5,72.7,NA,NA,NA,0,0.4,0.6,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","25-44",NA,NA,NA,73.9,77,77.4,79.6,NA,NA,NA,0.1,0.4,0.4,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","45-64",NA,NA,NA,77.7,77.2,79.2,75.4,NA,NA,NA,0.5,0.5,0.1,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","65+",NA,NA,NA,66.4,72.4,73.2,75.6,NA,NA,NA,0,0.3,0.4,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","18-24",NA,NA,NA,77.5,73.9,80,79.9,NA,NA,NA,0.7,0.4,1,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Maori",NA,NA,NA,77.5,74.6,77.5,77.2,NA,NA,NA,0.9,0.5,0.9,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Pacific",NA,NA,NA,59.6,57.3,55.2,64.2,NA,NA,NA,0.4,0.2,0.1,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Asian",NA,NA,NA,40.7,47,51,54.5,NA,NA,NA,0,0.3,0.5,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","European/Other",NA,NA,NA,76.5,80.6,83,83.6,NA,NA,NA,0,0.1,0.7,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Least (1-3)",NA,NA,NA,82,82,81.7,83,NA,NA,NA,0.8,0.8,0.7,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Mid (4-7)",NA,NA,NA,72.7,74.7,77.2,79.5,NA,NA,NA,0,0.1,0.4,NA,NA,NA,NA,NA
"ind_72","Alcohol consumption","Drinkers (last year)","adults","Most (8-10)",NA,NA,NA,65.9,63.9,67.7,66.9,NA,NA,NA,0.8,0.4,0.8,NA,NA,NA,NA,NA
"ind_73","Alcohol consumption","Non-drinkers (last year)","adults","Total",NA,NA,NA,26.8,25.6,24.1,22.9,NA,NA,NA,0,0.1,0.5,NA,NA,NA,NA,NA
"ind_73","Alcohol consumption","Non-drinkers (last year)","adults","Men",NA,NA,NA,20.8,21.4,19.1,18.3,NA,NA,NA,0.3,0.2,0.7,NA,NA,NA,NA,NA
"ind_73","Alcohol consumption","Non-drinkers (last year)","adults","Women",NA,NA,NA,32.4,29.5,28.7,27.3,NA,NA,NA,0,0.4,0.5,NA,NA,NA,NA,NA
"ind_73","Alcohol consumption","Non-drinkers (last year)","adults","25-44",NA,NA,NA,26.1,23,23,20.4,NA,NA,NA,0.1,0.4,0.3,NA,NA,NA,NA,NA
